Sale_ID,Sale_Date,Customer_Name,Customer_Age_Group,Gender,City,State,Item_Name,Category,Original_Price,Discount_Percent,Discounted_Price,Quantity,Payment_Mode,Profit
BF02542,18-12-2023,Jeffrey Baker,46-60,Other,Lake Phillipbury,Alaska,Per,Sports,20180,65,7063,3,Cash,973.8
BF02543,15-06-2024,Jeffrey Garcia,60+,Male,Port John,Massachusetts,Event,Electronics,5297,34,3496.02,2,Cash,694.66
BF02544,17-09-2024,Lindsay Martinez,36-45,Other,West Hannahland,Florida,People,Beauty,35261,18,28914.02,4,Cash,1892.21
BF02545,27-02-2024,Michael Stevenson,46-60,Female,Travisburgh,Delaware,Popular,Beauty,47595,38,29508.9,4,Cash,3093.67
BF02546,18-05-2024,Kaitlyn Goodwin,36-45,Male,Harrisstad,North Dakota,Really,Toys,13717,43,7818.69,1,Credit Card,630.85
BF02547,01-11-2023,Jessica Ortiz,26-35,Female,West Daniel,Indiana,High,Home Appliances,40154,29,28509.34,4,Credit Card,1445.09
BF02548,03-07-2024,Sarah Jones,18-25,Other,West Valerie,Massachusetts,She,Home Appliances,42741,28,30773.52,2,Debit Card,4156.92
BF02549,14-10-2023,Tim Harris,26-35,Female,North Danberg,Mississippi,Course,Toys,23182,16,19472.88,1,Gift Card,2451.83
BF02550,14-02-2024,Vanessa Hill,36-45,Male,Port Monique,Maryland,Toward,Beauty,7846,14,6747.56,1,Gift Card,1570.35
BF02551,07-03-2024,Jennifer Adams,46-60,Male,Olsonland,Ohio,Build,Sports,6694,34,4418.04,2,UPI,502.75
BF02552,12-04-2024,Jamie Rodriguez,36-45,Other,Johnstad,Michigan,Do,Electronics,42945,53,20184.15,4,Gift Card,2406.92
BF02553,19-02-2024,Theresa Freeman,60+,Female,West Markberg,Mississippi,Crime,Beauty,8924,77,2052.52,4,Credit Card,324.92
BF02554,11-03-2024,Michael Mercado,46-60,Other,Amytown,North Carolina,Thousand,Beauty,32181,29,22848.51,4,Cash,3095.36
BF02555,14-01-2024,Lauren Valdez,36-45,Male,Myersside,Ohio,Example,Beauty,25720,39,15689.2,3,Gift Card,3653.89
BF02556,17-04-2024,Linda Hicks,60+,Male,Walshshire,Nebraska,Cold,Sports,25512,35,16582.8,3,Gift Card,1735.27
BF02557,01-11-2023,Deborah Davis,46-60,Female,Port Tonya,North Carolina,Plan,Home Appliances,9575,48,4979,1,Gift Card,1144.76
BF02558,14-05-2024,John Morales,46-60,Female,Lake Eric,Minnesota,Stage,Electronics,49866,55,22439.7,4,Cash,4766.7
BF02559,17-08-2024,Brian Anderson,46-60,Other,West Julia,Oregon,Only,Electronics,30311,51,14852.39,1,Gift Card,3319.34
BF02560,20-04-2024,Amanda Ford,36-45,Male,North Nathanielland,New York,Talk,Home Appliances,48970,75,12242.5,4,Credit Card,2792.98
BF02561,24-06-2024,Connie Evans,26-35,Female,Port Madisonbury,Alabama,Organization,Electronics,32301,37,20349.63,3,UPI,2045.64
BF02562,14-05-2024,Justin Hernandez,18-25,Male,West Tiffanyshire,Mississippi,School,Electronics,45971,48,23904.92,3,UPI,3422.21
BF02563,18-09-2024,Donald Bridges,46-60,Male,North Angelica,Idaho,Management,Beauty,31897,67,10526.01,3,Gift Card,2592.81
BF02564,14-12-2023,Ivan Young,36-45,Other,Richardsonchester,Pennsylvania,Give,Home Appliances,22932,53,10778.04,3,Cash,1516.45
BF02565,09-02-2024,Nancy Roman,60+,Female,East Jonathanfort,New Jersey,Book,Beauty,23922,71,6937.38,3,Debit Card,821.43
BF02566,19-11-2023,Lisa Walker,26-35,Male,Padillabury,New York,The,Clothing,31333,75,7833.25,2,UPI,1537.03
BF02567,28-10-2023,Jennifer Rice,36-45,Female,Webbmouth,North Carolina,Fine,Clothing,31190,55,14035.5,1,UPI,2214.07
BF02568,27-12-2023,Heather Jensen,46-60,Female,Annebury,Florida,Cut,Toys,36958,56,16261.52,1,Credit Card,1568.86
BF02569,19-04-2024,Regina Moreno,36-45,Male,West Michaelchester,Alabama,Coach,Toys,41712,74,10845.12,4,Cash,995.95
BF02570,28-05-2024,Alicia Keller,18-25,Female,Novaktown,Iowa,Baby,Clothing,21760,58,9139.2,1,Credit Card,1607.17
BF02571,24-09-2024,Omar Salazar,46-60,Other,West Zachary,Rhode Island,American,Sports,16570,39,10107.7,4,Debit Card,1627.46
BF02572,28-01-2024,Jonathan Schneider,60+,Other,South Danielmouth,Missouri,Return,Beauty,1138,22,887.64,4,Credit Card,94.8
BF02573,06-03-2024,Gene Robinson,60+,Other,Brownton,Iowa,Explain,Beauty,49679,12,43717.52,4,Gift Card,10685.64
BF02574,17-01-2024,Barbara Wilkins,18-25,Male,Brentfurt,Nebraska,Expert,Toys,44207,11,39344.23,4,Debit Card,2766.89
BF02575,17-10-2023,Daniel Palmer,60+,Other,Lake Michaelmouth,South Carolina,Subject,Electronics,47137,30,32995.9,3,UPI,2367.41
BF02576,20-04-2024,Heather Alvarez,46-60,Other,South Kristina,Nebraska,Board,Clothing,30164,50,15082,3,UPI,3275.28
BF02577,28-09-2024,Wendy Murphy,36-45,Female,Wheelerview,Montana,Meeting,Clothing,39234,24,29817.84,4,UPI,5387.37
BF02578,14-01-2024,Erica Rodriguez,46-60,Other,South Toddfurt,Vermont,Nation,Beauty,20546,71,5958.34,1,Debit Card,494.88
BF02579,12-10-2023,John Andrews,46-60,Female,Port Markchester,Oklahoma,Building,Beauty,18504,73,4996.08,3,Cash,573.9
BF02580,27-01-2024,Daniel Smith,46-60,Male,Lake Michael,Missouri,Bill,Home Appliances,25856,58,10859.52,1,Gift Card,1592.75
BF02581,06-03-2024,Garrett Williams,18-25,Female,Reynoldsfurt,Connecticut,Defense,Electronics,14611,36,9351.04,3,Debit Card,1231.16
BF02582,13-08-2024,Daniel Carlson,26-35,Male,Andretown,North Dakota,And,Sports,25729,48,13379.08,3,Gift Card,1476.75
BF02583,25-06-2024,Corey Henderson,60+,Male,Autumnbury,Ohio,Often,Beauty,30007,21,23705.53,1,Gift Card,5750.32
BF02584,07-02-2024,Lisa Huff,60+,Other,Lauramouth,Idaho,Life,Sports,2850,72,798,4,UPI,125.57
BF02585,19-12-2023,John Martin,36-45,Other,Ellishaven,Virginia,Life,Beauty,43450,12,38236,1,UPI,3945.37
BF02586,05-04-2024,Sean Johnson,36-45,Other,North Rhonda,New Mexico,Be,Electronics,16112,17,13372.96,4,Cash,2119.38
BF02587,19-01-2024,Henry Jensen,18-25,Male,Johnhaven,Montana,See,Home Appliances,23409,67,7724.97,3,UPI,782.9
BF02588,26-03-2024,Robert Harper,26-35,Female,East Kelly,Arizona,Throughout,Sports,26544,40,15926.4,1,UPI,1450.44
BF02589,16-06-2024,Brent Hicks,46-60,Other,North Beverly,Pennsylvania,Trial,Sports,35210,12,30984.8,4,Credit Card,5538.83
BF02590,06-07-2024,Amanda Obrien,46-60,Other,Randolphport,Hawaii,Bad,Toys,47216,27,34467.68,2,Credit Card,2408.93
BF02591,19-01-2024,Michael Martin,60+,Other,South Mary,Rhode Island,Exist,Toys,28245,46,15252.3,2,UPI,2366.11
BF02592,16-03-2024,Jenna Roach,26-35,Female,Torresberg,Nevada,Wait,Beauty,19429,42,11268.82,2,UPI,2658.71
BF02593,23-02-2024,Kenneth Miller,18-25,Male,Selenahaven,North Carolina,Although,Beauty,5676,18,4654.32,2,Gift Card,1060.04
BF02594,07-02-2024,Garrett Greene,46-60,Other,North Heathertown,Hawaii,Property,Electronics,23225,29,16489.75,4,Debit Card,3889.58
BF02595,13-06-2024,Karen Cooley,46-60,Male,South Heatherfort,New Hampshire,Artist,Clothing,4089,64,1472.04,1,Credit Card,330.82
BF02596,05-01-2024,William Ware,18-25,Female,Rogersview,Alaska,Analysis,Home Appliances,41527,30,29068.9,2,Credit Card,2269.15
BF02597,05-08-2024,Maria Wolf,26-35,Female,Lake Raymond,Texas,Act,Sports,2316,76,555.84,3,Credit Card,125.97
BF02598,14-02-2024,Ashley Carrillo,60+,Other,Lyonsland,Massachusetts,About,Home Appliances,25357,69,7860.67,2,UPI,721.97
BF02599,08-08-2024,Lisa Stevenson,46-60,Other,Matthewshire,Missouri,Others,Beauty,46103,71,13369.87,2,Gift Card,1378.62
BF02600,26-10-2023,Joshua Campbell,60+,Female,Lake Reginaton,Delaware,Try,Electronics,5837,57,2509.91,1,Gift Card,502.05
BF02601,08-11-2023,Oscar Taylor,60+,Other,North Marcusbury,Rhode Island,Down,Home Appliances,22020,74,5725.2,3,Debit Card,967.54
BF02602,17-06-2024,Peter Dunn,18-25,Other,East Stephen,Iowa,Major,Sports,48676,62,18496.88,4,UPI,2276.92
BF02603,17-08-2024,Jason Rodriguez,18-25,Other,Cameronfort,Utah,Interesting,Toys,20378,59,8354.98,3,Debit Card,546.92
BF02604,25-04-2024,Monica Thomas,36-45,Other,North Jenniferstad,Montana,Offer,Clothing,36520,26,27024.8,1,Debit Card,6093.03
BF02605,24-05-2024,Hannah Larson,26-35,Male,Lake Paulton,Colorado,Us,Electronics,31748,12,27938.24,2,Gift Card,6390.65
BF02606,01-09-2024,Danielle Gonzalez,60+,Male,Wellsburgh,Pennsylvania,Participant,Beauty,9499,67,3134.67,2,Credit Card,388.56
BF02607,20-04-2024,Craig Juarez,36-45,Other,Lake Charles,Maryland,System,Electronics,31168,51,15272.32,1,Debit Card,2281.3
BF02608,04-01-2024,Steven Turner,36-45,Other,Lake Jason,Montana,Month,Electronics,2962,53,1392.14,4,Gift Card,232.26
BF02609,11-09-2024,Derek Holt,60+,Other,Callahanview,Texas,Room,Electronics,42968,34,28358.88,1,UPI,4506.81
BF02610,27-01-2024,James Williams,18-25,Other,New Adrianchester,North Dakota,Morning,Electronics,26594,70,7978.2,3,UPI,564.8
BF02611,18-10-2023,Timothy Wood,26-35,Male,Williamsside,Nebraska,Leave,Sports,15021,12,13218.48,4,Cash,2076.91
BF02612,21-08-2024,Dennis Esparza,36-45,Female,Lindseymouth,Missouri,Character,Sports,29853,34,19702.98,3,Gift Card,3283.63
BF02613,28-03-2024,Michelle Ford,26-35,Female,Paulfort,Montana,Already,Toys,9326,23,7181.02,3,Cash,1564.43
BF02614,25-08-2024,Timothy Thompson,26-35,Female,Bridgesmouth,Oklahoma,Far,Clothing,5314,15,4516.9,2,Debit Card,430.18
BF02615,19-09-2024,Tammy Thomas,26-35,Female,Benjaminfort,Illinois,Speech,Beauty,18259,46,9859.86,4,Credit Card,1510.42
BF02616,17-07-2024,Jacqueline Spears,46-60,Female,Emilyburgh,Tennessee,Use,Toys,9663,36,6184.32,2,Debit Card,824.65
BF02617,22-08-2024,Aaron Perkins,46-60,Male,Websterland,Maryland,Team,Sports,31349,72,8777.72,3,UPI,1162.84
BF02618,28-09-2024,Jeremy Henson,60+,Female,Murrayton,Oklahoma,Camera,Sports,28832,63,10667.84,3,UPI,686.82
BF02619,10-08-2024,Crystal Bentley,26-35,Other,Jenniferfort,California,Close,Clothing,30099,74,7825.74,3,Cash,1294.55
BF02620,30-03-2024,David Macdonald,60+,Male,South Tamara,Louisiana,He,Home Appliances,26660,46,14396.4,3,Gift Card,916.37
BF02621,30-05-2024,Ruth Wall,60+,Female,East Amandabury,Utah,About,Toys,38623,12,33988.24,2,Cash,2439.05
BF02622,27-06-2024,Kyle Johnson,26-35,Female,Lake Arianabury,South Dakota,Security,Beauty,20961,45,11528.55,2,Cash,888.34
BF02623,16-09-2024,Alicia Ramos,46-60,Female,East Vickiehaven,Oklahoma,Home,Electronics,32104,59,13162.64,4,Cash,934.61
BF02624,31-10-2023,Elizabeth Morris,36-45,Male,West John,Rhode Island,Commercial,Beauty,18330,58,7698.6,4,Cash,1605.27
BF02625,29-03-2024,Anthony Wood,46-60,Female,East Tyler,Colorado,Family,Sports,47743,59,19574.63,3,Gift Card,3258.23
BF02626,13-05-2024,Pamela Ortiz,36-45,Male,New Ryanmouth,Massachusetts,First,Sports,2529,13,2200.23,1,Cash,223.73
BF02627,15-10-2023,Peter Smith,60+,Female,South Shannonbury,Pennsylvania,Town,Clothing,27145,53,12758.15,4,Gift Card,1532.33
BF02628,17-01-2024,Joshua Johnson,26-35,Male,Hernandezbury,Nevada,Report,Beauty,25824,62,9813.12,1,Debit Card,1228.26
BF02629,25-12-2023,Lisa Meyers,60+,Other,Fosterside,Rhode Island,Impact,Home Appliances,4307,46,2325.78,1,Cash,142.92
BF02630,19-03-2024,Brandi Lee,26-35,Female,Robertfort,Oregon,Order,Toys,39444,20,31555.2,4,Debit Card,3642.49
BF02631,26-06-2024,Mark Nichols,26-35,Male,Rollinston,Rhode Island,Hair,Toys,15420,71,4471.8,2,Cash,289.27
BF02632,10-07-2024,Elizabeth Williams,18-25,Female,East Markfurt,Wyoming,Sense,Electronics,21967,66,7468.78,2,UPI,1039.8
BF02633,23-03-2024,Timothy Mckenzie,36-45,Female,New Anthony,Nebraska,Save,Clothing,12987,56,5714.28,3,Debit Card,1219.23
BF02634,08-11-2023,Lori Black,46-60,Male,Mcguireborough,Maryland,Bring,Sports,41307,66,14044.38,3,Gift Card,2355.72
BF02635,20-12-2023,David Chavez,36-45,Other,West Mary,Illinois,Society,Home Appliances,40201,40,24120.6,4,Gift Card,4985.3
BF02636,28-07-2024,Anthony Carter,36-45,Other,West Teresabury,Massachusetts,Military,Clothing,40434,74,10512.84,4,UPI,2197.01
BF02637,30-10-2023,Alyssa Shepherd,26-35,Male,Lake Emilyhaven,Colorado,Nothing,Beauty,10599,16,8903.16,4,Gift Card,1299.19
BF02638,19-03-2024,Tammy Schmidt,18-25,Male,East Shannontown,New Hampshire,Growth,Clothing,2261,25,1695.75,1,Debit Card,208.32
BF02639,16-02-2024,Kimberly Harrison,26-35,Other,Shannonport,Kansas,Sister,Sports,16785,62,6378.3,2,Debit Card,444.79
BF02640,20-01-2024,Shannon Bryant,60+,Female,West Coreymouth,Washington,Knowledge,Beauty,8251,18,6765.82,3,Credit Card,385.67
BF02641,14-11-2023,Jackson Nelson,26-35,Other,Coryland,Washington,War,Beauty,33667,67,11110.11,4,Debit Card,2561.86
BF02642,25-09-2024,Bruce Hughes MD,60+,Male,East Chadside,Florida,Point,Home Appliances,8964,40,5378.4,2,Gift Card,780.62
BF02643,03-08-2024,Anna Hudson,26-35,Male,South Johnny,Michigan,Hard,Sports,43679,32,29701.72,2,Credit Card,1814.78
BF02644,05-04-2024,Sharon Oconnor,18-25,Male,Carlsonfurt,Ohio,Million,Home Appliances,9052,51,4435.48,2,UPI,782.17
BF02645,16-08-2024,Teresa Obrien,46-60,Female,Sharonborough,South Dakota,Son,Electronics,47685,76,11444.4,2,Credit Card,1397.1
BF02646,21-11-2023,Kenneth Aguilar,18-25,Other,Walterfurt,Alaska,Easy,Electronics,18164,40,10898.4,1,Credit Card,988.29
BF02647,01-07-2024,Cheryl Gray,60+,Other,West Hunter,Vermont,Against,Beauty,7141,60,2856.4,1,Debit Card,349.64
BF02648,02-03-2024,Neil Miller,18-25,Male,Laurieville,Rhode Island,Her,Sports,27222,77,6261.06,4,Debit Card,1425.8
BF02649,04-05-2024,Willie Walters,36-45,Male,Collinsmouth,Nebraska,Himself,Electronics,10815,20,8652,4,Gift Card,680.62
BF02650,27-11-2023,Steven Goodman,36-45,Male,Lake Alyssa,Hawaii,Necessary,Electronics,48100,39,29341,3,Credit Card,6716.41
BF02651,22-12-2023,Tracey Bond,46-60,Female,Carpenterfurt,Louisiana,Hold,Electronics,9907,50,4953.5,3,Gift Card,716.25
BF02652,08-05-2024,Derrick Osborn,46-60,Female,South Sydney,New York,Subject,Toys,14988,53,7044.36,1,Gift Card,924.54
BF02653,02-08-2024,Daniel Hill,18-25,Female,Frankton,Colorado,Born,Sports,11271,13,9805.77,1,Credit Card,1558.59
BF02654,19-01-2024,Molly Gonzales,26-35,Female,New Christineberg,Utah,Live,Clothing,44109,70,13232.7,4,Gift Card,2155.09
BF02655,12-01-2024,Shane Rodriguez,36-45,Female,Leemouth,Iowa,Room,Sports,45403,63,16799.11,3,UPI,2726.07
BF02656,10-09-2024,Joel Grant,26-35,Female,Lake Ryan,Nevada,Message,Toys,9843,46,5315.22,3,Cash,582.09
BF02657,17-04-2024,Douglas Gonzalez,26-35,Other,Lake Samantha,Georgia,Sometimes,Home Appliances,2505,64,901.8,1,Cash,215.81
BF02658,02-11-2023,Brian Gonzalez,18-25,Other,Martinmouth,Wisconsin,Sport,Beauty,34984,25,26238,3,Gift Card,2955.09
BF02659,13-11-2023,Kyle Barnes,46-60,Male,New Annatown,Michigan,Study,Home Appliances,37444,35,24338.6,1,UPI,5792.06
BF02660,24-10-2023,Michael Hodge,18-25,Female,Burkeshire,Montana,Do,Home Appliances,45814,31,31611.66,4,UPI,3719.57
BF02661,30-07-2024,Claudia Gates,36-45,Female,Jonesview,Utah,Throw,Beauty,27472,13,23900.64,4,Gift Card,3145.13
BF02662,28-01-2024,Carolyn Turner,46-60,Male,Lake Shellyton,Wyoming,Light,Electronics,29694,25,22270.5,1,Cash,3079.55
BF02663,06-07-2024,Jessica Watson,18-25,Other,Robinsonberg,Alabama,On,Home Appliances,38887,17,32276.21,2,Debit Card,2042.41
BF02664,31-07-2024,Frank Garcia,60+,Other,Meyersside,Utah,Phone,Electronics,39906,35,25938.9,1,UPI,3640.76
BF02665,27-12-2023,Todd Yang,26-35,Male,Garciafurt,Kentucky,Brother,Electronics,22760,77,5234.8,1,UPI,265.33
BF02666,19-08-2024,Michelle Ward,36-45,Other,New Patriciastad,Alaska,Sign,Home Appliances,6482,22,5055.96,2,UPI,766.44
BF02667,10-12-2023,Derrick Norton,36-45,Other,Watsonbury,Wyoming,Product,Electronics,22221,59,9110.61,4,Gift Card,530.11
BF02668,12-09-2024,Frances Smith,46-60,Female,Andreamouth,Oregon,Increase,Clothing,4173,13,3630.51,1,Gift Card,225.91
BF02669,25-01-2024,Latoya Edwards,26-35,Female,New William,Alaska,Natural,Electronics,41617,46,22473.18,2,UPI,3069.15
BF02670,06-02-2024,Tanya Cooper,36-45,Female,Younghaven,Oregon,Analysis,Toys,28422,54,13074.12,3,Debit Card,1480.84
BF02671,16-12-2023,Stephen Wright MD,18-25,Other,Richardland,Indiana,Matter,Home Appliances,802,71,232.58,2,Debit Card,24.82
BF02672,06-02-2024,Robin Morris,36-45,Female,New Nicholas,Florida,Avoid,Sports,38325,25,28743.75,1,Cash,3357.38
BF02673,25-11-2023,Edwin Adams,36-45,Female,Johnsonfort,Florida,Mind,Toys,34893,39,21284.73,4,Gift Card,2892.76
BF02674,31-07-2024,William Carroll,46-60,Other,Port Jennifershire,New Mexico,Figure,Sports,49194,22,38371.32,1,UPI,6408.02
BF02675,24-10-2023,Amanda Combs,18-25,Female,East Zachary,Texas,Official,Toys,34649,52,16631.52,3,Gift Card,1507.39
BF02676,28-11-2023,Mr. Kevin Parsons DDS,18-25,Other,West Stacyfurt,North Dakota,Food,Clothing,47922,18,39296.04,1,UPI,8755.49
BF02677,25-08-2024,Stacy Collins,18-25,Other,North Michaelberg,Idaho,Outside,Electronics,7984,47,4231.52,2,Gift Card,592.82
BF02678,07-07-2024,Melissa Dougherty,18-25,Female,Christineshire,Louisiana,Challenge,Clothing,47636,68,15243.52,4,Cash,3509.45
BF02679,05-01-2024,Adrian Cox,60+,Other,North Loganburgh,Alabama,Place,Toys,16487,56,7254.28,2,Credit Card,1451.87
BF02680,29-03-2024,Lauren Shea,46-60,Male,North Elizabethfurt,Florida,A,Sports,5661,19,4585.41,4,UPI,481.52
BF02681,28-07-2024,Terri Nelson,36-45,Female,Thomasberg,Missouri,Society,Beauty,15068,29,10698.28,1,Debit Card,784.93
BF02682,18-12-2023,Matthew Michael,18-25,Female,Richville,South Dakota,Gas,Home Appliances,29218,55,13148.1,4,Cash,863.94
BF02683,20-10-2023,Tara Munoz,46-60,Female,West Deborahland,Massachusetts,Son,Toys,20068,39,12241.48,1,Cash,1789.53
BF02684,10-09-2024,Monica Day,60+,Male,East Stephenview,Montana,Wide,Home Appliances,38004,10,34203.6,4,Gift Card,2263.06
BF02685,29-08-2024,Stephanie Adams,18-25,Female,Cruzbury,Colorado,Own,Beauty,43646,48,22695.92,3,Debit Card,1745.36
BF02686,02-12-2023,Amy Boyer,46-60,Female,North Davidfort,New Hampshire,Individual,Toys,13125,21,10368.75,4,Debit Card,1872.72
BF02687,05-03-2024,Ricky Anderson,18-25,Female,South Dustin,Wyoming,Production,Sports,8420,48,4378.4,1,UPI,254.98
BF02688,23-11-2023,Sean Chan,26-35,Other,East Amanda,New York,Especially,Electronics,31115,76,7467.6,4,UPI,1033.69
BF02689,18-07-2024,Patrick Baldwin,18-25,Female,Meredithfurt,Maine,Language,Clothing,38845,54,17868.7,2,Gift Card,1426.34
BF02690,04-06-2024,Monica Keller,60+,Female,Thomasstad,Maine,Project,Sports,5823,61,2270.97,2,Credit Card,226.38
BF02691,14-03-2024,Anthony Thomas,60+,Female,Melissaville,California,Society,Clothing,34861,49,17779.11,4,UPI,2728.26
BF02692,28-05-2024,Brian Diaz,18-25,Female,Lake Jonathan,Illinois,Food,Home Appliances,11248,34,7423.68,4,UPI,937.92
BF02693,19-02-2024,Carla Howard,60+,Other,Port Robert,Delaware,Rock,Home Appliances,32068,32,21806.24,2,Credit Card,3758.63
BF02694,22-05-2024,Susan Zavala,26-35,Male,New Davidstad,Wyoming,Reduce,Beauty,24599,50,12299.5,3,UPI,2364.67
BF02695,17-07-2024,Lauren Hebert,36-45,Other,West Jennifer,Pennsylvania,Various,Sports,30272,47,16044.16,3,Cash,2527.01
BF02696,04-06-2024,Rebecca Thompson,18-25,Female,Andreashire,Arkansas,Increase,Toys,5662,30,3963.4,1,Gift Card,387.06
BF02697,13-09-2024,Michael Cole,46-60,Female,North Timothyshire,Louisiana,Action,Sports,25647,16,21543.48,1,Credit Card,3346.06
BF02698,19-12-2023,Billy Garcia,46-60,Other,Hudsonport,Rhode Island,Mission,Toys,7613,16,6394.92,4,Debit Card,525.65
BF02699,14-03-2024,Daniel Schroeder,36-45,Male,Jessicaside,Kansas,Usually,Sports,44743,22,34899.54,4,UPI,2564.33
BF02700,10-03-2024,Benjamin Taylor,36-45,Other,Greenchester,Mississippi,Agree,Electronics,20748,59,8506.68,2,UPI,2014.45
BF02701,22-04-2024,Ashley Quinn,60+,Male,Stephenchester,Pennsylvania,Training,Sports,30084,37,18952.92,4,UPI,2666.63
BF02702,04-11-2023,Michael Benson,36-45,Female,Jonesstad,Vermont,Good,Sports,11437,52,5489.76,2,Cash,453.05
BF02703,17-02-2024,Cory Taylor,46-60,Other,Leefurt,New Jersey,Likely,Home Appliances,21612,19,17505.72,1,Cash,3253.31
BF02704,30-11-2023,Troy Massey,18-25,Female,East Jeremyfort,California,High,Sports,44859,12,39475.92,2,Cash,7099.66
BF02705,01-10-2024,Madison Mercer,60+,Male,Alexaville,Minnesota,For,Sports,19734,15,16773.9,1,Gift Card,2051.16
BF02706,17-07-2024,Melissa Obrien,60+,Female,Lake Tammy,Oklahoma,Budget,Beauty,19581,62,7440.78,1,Gift Card,1203.67
BF02707,20-05-2024,Danielle Stephens,46-60,Female,New Thomas,California,East,Electronics,45260,43,25798.2,3,Cash,3625.57
BF02708,22-12-2023,Sheila Cantu,18-25,Female,New Christopher,Delaware,About,Clothing,33296,25,24972,2,Credit Card,4732.34
BF02709,11-02-2024,Jocelyn Winters,46-60,Male,Michaelborough,New Jersey,Teach,Electronics,27792,70,8337.6,1,Cash,619.63
BF02710,30-12-2023,Maria Davidson,46-60,Male,West Matthew,Colorado,Rest,Beauty,1632,61,636.48,1,Gift Card,70.4
BF02711,29-01-2024,Tracy Bentley,18-25,Other,Perrytown,Kentucky,Painting,Clothing,2058,55,926.1,3,Debit Card,51.83
BF02712,28-02-2024,Paul Roberts,36-45,Female,Castrotown,Wisconsin,Space,Beauty,16193,40,9715.8,4,Gift Card,1156.86
BF02713,14-03-2024,Angela Lee,46-60,Female,East Michael,New York,Space,Toys,8234,65,2881.9,1,Cash,551.73
BF02714,16-11-2023,Eric Singleton,26-35,Other,East Peggy,South Dakota,Able,Electronics,36540,59,14981.4,4,UPI,1176.67
BF02715,03-08-2024,Nancy Thomas,46-60,Female,South Jamiefort,Alaska,Industry,Toys,45185,41,26659.15,2,Gift Card,4983.46
BF02716,27-07-2024,David Mcfarland,60+,Other,West Ashley,Vermont,Red,Beauty,13596,28,9789.12,3,Cash,1124.24
BF02717,01-01-2024,Amanda Holland,26-35,Female,Davisstad,Oregon,Feel,Clothing,35518,63,13141.66,4,Gift Card,3281.51
BF02718,19-09-2024,Michael Hill,18-25,Other,Cannonville,Kansas,Catch,Electronics,9353,12,8230.64,3,Credit Card,793.97
BF02719,26-04-2024,Kevin Howard,60+,Other,Robertchester,Oklahoma,Many,Home Appliances,39367,37,24801.21,2,Credit Card,1998.32
BF02720,15-11-2023,William Tran,26-35,Other,East Danny,Idaho,Agent,Electronics,25862,78,5689.64,1,Credit Card,1015.33
BF02721,08-01-2024,Amanda Spencer,46-60,Other,Reynoldsberg,Montana,Create,Toys,20398,53,9587.06,4,Credit Card,2025.07
